dataFrom,Date,review_x,Rating,Extracted_Dev_Response,Dev_Response_Time,Clean_Review,Topic_Number,Topic_Name,Issue,Positive_Score,Negative_Score,Neutral_Score,Compound_Score,NPS_Score_Indiv,NPS_Category
googlePlay,2023-01-17 07:23:58.133000+00:00,"The overall design of the app is great, but the CNY banner looks so out of place in the latest version",3,"Hey Bob, thanks for sharing your thoughts about our CNY banner. We have taken note of your feedback and will take this into account for future festive-themed updates to ensure that all design elements fit in with the overall look and feel of the app. 🙏",2023-01-17 08:39:42.407000+00:00,"['design', 'banner', 'look', 'place', 'version']",1,Money Growth (Interest Rates),Low interest rate,0.113,0.0,0.887,0.3716,7.0,Passive
googlePlay,2023-01-14 06:05:37.355000+00:00,"The screen cannot respond entirely.. After going through the screen login, the app completely doesn't respond touch. Very buggy.",2,"Hi Gary, kindly check that you are on our latest GXS app version 1.7.1 for Android. If the issue still persists, please reach us via our 24/7 hotline at 3105 2055. Alternatively, you can email us at help@gxs.com.sg so that we can look into this further. We’re working hard on improving our app experience. Thank you for your feedback. 🙏",2023-01-14 09:01:11.645000+00:00,"['screen', 'respond', 'screen', 'login', 'respond', 'touch', 'buggy']",6,Login & Account Setup,Difficulty logging in,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2023-01-14 00:56:58.595000+00:00,"Looking at past review and after installing the app, I must say the effort to launch progressively paid off instead of rushing into it. Was kind of concern if this is going to take off but I guess the objective is to ensure a safe bankng experience rather than rushing to grab the market. No observable bug and smooth sign in process.",5,"Hey Kevin! Thank you very much for your 5 stars review! We are happy that you like our awesome app! 🤩 And yes, we're inviting customers progressively to make sure that everything is well built for the best experience possible. Glad to hear that you enjoy our smooth signup process as well. Please keep using our app. 💜",2023-01-14 07:54:01.136000+00:00,"['past', 'review', 'effort', 'launch', 'paid', 'kind', 'concern', 'guess', 'objective', 'bankng', 'experience', 'grab', 'market', 'smooth', 'sign', 'process']",4,User Interface,Poor login functionality,0.105,0.041,0.854,0.6652,9.0,Promoter
googlePlay,2023-01-13 14:44:16.800000+00:00,"Screen loaded but when no response when I press ""I have an account""",2,"Hi M Fenlin, thanks for sharing with us your feedback. Would you be able to contact our 24/7 hotline at 3105 2055 or email us at help@gxs.com.sg so that we can look into this and make things right? We are working hard to improve our app and appreciate you giving us an opportunity to make your experience better. 🙏😊",2023-01-14 07:43:44.546000+00:00,"['screen', 'response', 'press', 'account']",4,User Interface,Poor login functionality,0.0,0.189,0.811,-0.4215,3.0,Detractor
googlePlay,2023-01-03 09:27:24.914000+00:00,Cannot sign up already,1,"Hey there 👋, we are still rolling out registration in batches to ensure everything is well-built for the best user experience. Keep your eyes peeled on your email inbox (and spam folder too) when the invite lands if you have signed up prior! We will let you know when we’re ready for you.",2023-01-05 01:12:08.961000+00:00,,,,,,,,,,
googlePlay,2022-12-27 07:14:38.336000+00:00,Nice app! Love the Saving pockets.,5,"Glad to hear that you've been enjoying our app and that you like the Saving Pockets feature.🤩 We have been busy working on new and exciting stuff, and we can't wait for you to try them out in the future. 🚀",2022-12-27 07:48:47.160000+00:00,"['love', 'pocket']",6,Login & Account Setup,Difficulty logging in,0.646,0.0,0.354,0.807,9.0,Promoter
googlePlay,2022-12-27 06:02:35.155000+00:00,"Great rates, easy to use, get Grab points just by linking the account",5,"Thank you very much for your kind words, YongChang. 😄 We appreciate your support! 💜🚀",2022-12-27 06:11:22.945000+00:00,"['rate', 'grab', 'point', 'account']",1,Money Growth (Interest Rates),Low interest rate,0.389,0.0,0.611,0.7906,9.0,Promoter
googlePlay,2022-12-20 03:56:26.690000+00:00,Amazing app,5,Hey there! 👋 Happy to hear that you have been enjoying the banking experience on our app! Thank you for your 5 stars review and we appreciate the support! 💜,2022-12-20 04:26:07.304000+00:00,,,,,,,,,,
googlePlay,2022-12-19 18:39:00.815000+00:00,"If you not ready, dont waste everbody's time and effort to install your app! Before launch your app rating is 2.5, you guys are really clueless! (Dec.20) - they opened my Saving Account with cap of $5K, are you kidding me? Running a bank or school project?",1,"Thanks for sharing your thoughts above. As a digital bank, we are operating under a Digital Full Bank Framework which includes a deposit cap on the bank during the entry phase. By having a $5k limit on each account, it enables us to invite and serve more customers.",2022-12-23 02:59:46.909000+00:00,"['dont', 'waste', 'everbody', 'time', 'effort', 'install', 'launch', 'rating', 'guy', 'clueless', 'account', 'bank', 'school', 'project']",2,Customer Services,Inability to save payments,0.027,0.15,0.823,-0.753,1.0,Detractor
googlePlay,2022-12-12 14:02:04.898000+00:00,Great app! Kudos to the GXS team in developing such an amazing app. Excited to see what more this product can do!,5,"Thank you so much for the lovely words, Marcus! We're thrilled to hear that you're enjoying the app, and we're constantly working to make it even better. We appreciate your support! 🙏",2022-12-13 01:19:08.561000+00:00,"['kudos', 'team', 'product']",5,Credit card usage,Inability to save money,0.441,0.0,0.559,0.9347,10.0,Promoter
googlePlay,2022-12-08 09:02:52.594000+00:00,seamless!,5,"Happy to hear that you have been enjoying the banking experience on our app, Amelia! Have a great week ahead! 💜",2022-12-08 10:00:57.945000+00:00,,,,,,,,,,
googlePlay,2022-12-08 08:59:26.373000+00:00,It's seemless banking experience,5,"This review means the world to us, Prabhakaran and thanks for the 5-star review. It made our day 💜",2022-12-08 09:50:11.817000+00:00,"['seemless', 'banking', 'experience']",4,User Interface,Poor login functionality,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2022-12-08 08:59:18.190000+00:00,"Beautiful graphics and theme, user-friendly",5,"Happy to hear that you have been enjoying the GXS experience, David! Have an awesome day! 🙏",2022-12-08 09:51:15.117000+00:00,"['beautiful', 'theme', 'user']",0,App Responsiveness,Difficulties in account registration,0.494,0.0,0.506,0.5994,8.0,Passive
googlePlay,2022-12-07 15:41:57.296000+00:00,best app experience looking forward for more breakthrough features in digi banking.,5,"Thank you very much for the kind words and support for our app, Abe Adduru! 🤩 Have a great week ahead! 💜",2022-12-08 00:53:41.950000+00:00,"['experience', 'breakthrough', 'feature', 'digi', 'banking']",0,App Responsiveness,Difficulties in account registration,0.276,0.0,0.724,0.6369,9.0,Promoter
googlePlay,2022-11-22 12:42:21.109000+00:00,Intuitive interface,5,Hi YY! We’re happy that you love our app interface.💜 Thanks for your five star review. We are continuously working on adding more features to our app to make your experience better. Have an awesome day! 🙏,2022-11-22 13:35:53.662000+00:00,,,,,,,,,,
googlePlay,2022-11-01 10:30:55.943000+00:00,The bank is not ready at all. I'm your ecosystem user. This is how you treat you ecosystem customer.,1,Thanks for sharing with us your thoughts. This is not the experience we want you to have. Would you be able to contact our 24/7 hotline at 3105 2055 or email us at help@gxs.com.sg so that we can take a look in detail and make things right? Thank you!🙏,2022-11-01 10:53:56.308000+00:00,"['bank', 'ecosystem', 'user', 'treat', 'ecosystem', 'customer']",6,Login & Account Setup,Difficulty logging in,0.124,0.097,0.779,0.1506,6.0,Detractor
googlePlay,2022-10-27 06:57:35.737000+00:00,Loving the color scheme!,5,"Hey Joey! We're delighted to know that you love our app! 💜 Thank you so much for your 5-star review, it made our day! 🙌",2022-10-27 07:46:22.748000+00:00,"['color', 'scheme']",8,Safety,Seamless integration not available on iPad,0.583,0.0,0.417,0.636,8.0,Passive
googlePlay,2022-10-07 02:23:12.519000+00:00,"The app is very user friendly and easy to set up. I personally like the way they take information security seriously by making sure our phone is secure (via pin authentication). With all thats happening around, makes me so much more reassured that they take security seriously!",5,Hi Renuka! Thank you very much for your 5 stars review! 🤩 GXS is committed to safeguarding your account and we are elated to know that you feel safe when you bank with us. Thanks for taking the time to leave a feedback - we strive to serve you better! 🙏,2022-10-07 03:09:50.130000+00:00,"['user', 'information', 'security', 'sure', 'phone', 'secure', 'authentication', 'security']",0,App Responsiveness,Difficulties in account registration,0.352,0.055,0.594,0.9554,10.0,Promoter
googlePlay,2022-10-05 01:32:32.453000+00:00,Amazing app experience.,5,"Hey Hardik, thank you for the 5 star review and it means the world to us! 🤩 We aim to create a better banking experience for everyone and we're glad to have you onboard this journey with us.",2022-10-05 04:01:26.797000+00:00,,,,,,,,,,
googlePlay,2022-10-04 07:26:54.762000+00:00,Apps is fast and UI is cool,4,Hey there! We're happy that you like our app! 💜,2022-10-04 08:10:50.703000+00:00,"['apps', 'fast', 'cool']",0,App Responsiveness,Difficulties in account registration,0.277,0.0,0.723,0.3182,7.0,Passive
googlePlay,2022-10-04 05:20:28.253000+00:00,Awesome experience so far. UI is flawless. Innovative ideas of various pockets and ROI caught my interest.,5,Hey Vijay! We're excited to know that you love our app! 🤩 So glad you're enjoying the Saving Pockets too! 🙌,2022-10-04 05:53:09.406000+00:00,"['awesome', 'experience', 'flawless', 'idea', 'pocket', 'caught', 'interest']",7,Competition,Difficulty logging in,0.506,0.0,0.494,0.9231,10.0,Promoter
googlePlay,2022-10-03 10:52:43.122000+00:00,beautiful app,5,Hi Megha! Thank you very much for your 5 stars review! 🤩 Your support and voice are very important to us. Keep using our app. 💜,2022-10-03 11:50:40.922000+00:00,,,,,,,,,,
googlePlay,2022-10-03 06:25:16.703000+00:00,Design is nice and easy to use.,5,"Hi Thiru,

Thank you so much for your 5 star review and feedback. 🙏",2022-10-03 07:13:28.316000+00:00,,,,,,,,,,
googlePlay,2022-10-03 06:17:08.468000+00:00,Intuitive and User-Friendly Interface. No doubt there are further improvements to be made. Looking forward to what the digital banking scene has to offer! Suggestion to have an interface/section for users to offer feedback & suggestions for potential pain points/improvements.,5,Hey Arathiel! We're glad to hear you're enjoying the intuitive and user-friendly interface! 🤩 Thanks for taking the time to leave a feedback - we strive to serve you better! 🙏,2022-10-03 07:17:33.500000+00:00,"['user', 'interface', 'doubt', 'improvement', 'digital', 'banking', 'scene', 'offer', 'suggestion', 'interface', 'section', 'user', 'offer', 'feedback', 'suggestion', 'pain', 'point', 'improvement']",9,Customer trust,Difficulty processing application,0.104,0.073,0.822,0.1032,6.0,Detractor
googlePlay,2022-09-25 13:25:51.963000+00:00,"If your bank is not ready for the public, you shouldn't even shout out you are ready. Unlike Trust, you download the app and they are really to accept application sign up. Super disappointed and how to trust my fund with your organisation?",1,"Hi Hendri, we are excited to have you on board. We're inviting customers progressively to make sure that everything is well built for the best experience possible. For now, download the app and register your interest. We will let you know when we’re ready for you!",2022-09-26 01:15:20.271000+00:00,"['bank', 'public', 'shout', 'trust', 'download', 'accept', 'application', 'sign', 'super', 'trust', 'fund', 'organisation']",2,Customer Services,Inability to save payments,0.278,0.091,0.631,0.8926,10.0,Promoter
