dataFrom,date,review,rating,extracted_devresp,devresp_time,Positive Score,Negative Score,Neutral Score,Compound Score,nps_indiv,nps_category,clean_review,Topic_Number,Topic_Name,date_only,Topic,Unnamed: 1,key
googlePlay,NaT,Nice app! Love the Saving pockets.,5,"Glad to hear that you've been enjoying our app and that you like the Saving Pockets feature.🤩 We have been busy working on new and exciting stuff, and we can't wait for you to try them out in the future. 🚀",NaT,0.646,0.0,0.354,0.807,9,Promoter,"['love', 'pocket']",6,Login & Account Setup,NaT,Login & Account Setup,22.0,Others
googlePlay,NaT,"Great rates, easy to use, get Grab points just by linking the account",5,"Thank you very much for your kind words, YongChang. 😄 We appreciate your support! 💜🚀",NaT,0.389,0.0,0.611,0.7906,9,Promoter,"['rate', 'grab', 'point', 'account']",1,Money Growth (Interest Rates),NaT,Money Growth (Interest Rates),30.0,Limited availability of high interest rates
googlePlay,NaT,"If you not ready, dont waste everbody's time and effort to install your app! Before launch your app rating is 2.5, you guys are really clueless! (Dec.20) - they opened my Saving Account with cap of $5K, are you kidding me? Running a bank or school project?",1,"Thanks for sharing your thoughts above. As a digital bank, we are operating under a Digital Full Bank Framework which includes a deposit cap on the bank during the entry phase. By having a $5k limit on each account, it enables us to invite and serve more customers.",NaT,0.027,0.15,0.823,-0.753,1,Detractor,"['dont', 'waste', 'everbody', 'time', 'effort', 'install', 'launch', 'rating', 'guy', 'clueless', 'account', 'bank', 'school', 'project']",2,Customer Services,NaT,Customer Services,32.0,Digital savings bank account issues
googlePlay,NaT,Great app! Kudos to the GXS team in developing such an amazing app. Excited to see what more this product can do!,5,"Thank you so much for the lovely words, Marcus! We're thrilled to hear that you're enjoying the app, and we're constantly working to make it even better. We appreciate your support! 🙏",NaT,0.441,0.0,0.559,0.9347,10,Promoter,"['kudos', 'team', 'product']",5,Credit card usage,NaT,Credit card usage,26.0,Others
googlePlay,NaT,It's seemless banking experience,5,"This review means the world to us, Prabhakaran and thanks for the 5-star review. It made our day 💜",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['seemless', 'banking', 'experience']",4,User Interface,NaT,User Interface,15.0,Occasional errors
googlePlay,NaT,"Beautiful graphics and theme, user-friendly",5,"Happy to hear that you have been enjoying the GXS experience, David! Have an awesome day! 🙏",NaT,0.494,0.0,0.506,0.5994,8,Passive,"['beautiful', 'theme', 'user']",0,App Responsiveness,NaT,App Responsiveness,24.0,Others
googlePlay,NaT,best app experience looking forward for more breakthrough features in digi banking.,5,"Thank you very much for the kind words and support for our app, Abe Adduru! 🤩 Have a great week ahead! 💜",NaT,0.276,0.0,0.724,0.6369,9,Promoter,"['experience', 'breakthrough', 'feature', 'digi', 'banking']",0,App Responsiveness,NaT,App Responsiveness,25.0,Others
googlePlay,NaT,The bank is not ready at all. I'm your ecosystem user. This is how you treat you ecosystem customer.,1,Thanks for sharing with us your thoughts. This is not the experience we want you to have. Would you be able to contact our 24/7 hotline at 3105 2055 or email us at help@gxs.com.sg so that we can take a look in detail and make things right? Thank you!🙏,NaT,0.124,0.097,0.779,0.1506,6,Detractor,"['bank', 'ecosystem', 'user', 'treat', 'ecosystem', 'customer']",6,Login & Account Setup,NaT,Login & Account Setup,3.0,Difficulty logging in
googlePlay,NaT,The bank is not ready at all. I'm your ecosystem user. This is how you treat you ecosystem customer.,1,Thanks for sharing with us your thoughts. This is not the experience we want you to have. Would you be able to contact our 24/7 hotline at 3105 2055 or email us at help@gxs.com.sg so that we can take a look in detail and make things right? Thank you!🙏,NaT,0.124,0.097,0.779,0.1506,6,Detractor,"['bank', 'ecosystem', 'user', 'treat', 'ecosystem', 'customer']",6,Login & Account Setup,NaT,Login & Account Setup,19.0,Lack of readiness for users
googlePlay,NaT,Loving the color scheme!,5,"Hey Joey! We're delighted to know that you love our app! 💜 Thank you so much for your 5-star review, it made our day! 🙌",NaT,0.583,0.0,0.417,0.636,8,Passive,"['color', 'scheme']",8,Safety,NaT,Safety,20.0,Color scheme appreciated
googlePlay,NaT,"The app is very user friendly and easy to set up. I personally like the way they take information security seriously by making sure our phone is secure (via pin authentication). With all thats happening around, makes me so much more reassured that they take security seriously!",5,Hi Renuka! Thank you very much for your 5 stars review! 🤩 GXS is committed to safeguarding your account and we are elated to know that you feel safe when you bank with us. Thanks for taking the time to leave a feedback - we strive to serve you better! 🙏,NaT,0.352,0.055,0.594,0.9554,10,Promoter,"['user', 'information', 'security', 'sure', 'phone', 'secure', 'authentication', 'security']",0,App Responsiveness,NaT,App Responsiveness,27.0,Others
googlePlay,NaT,Apps is fast and UI is cool,4,Hey there! We're happy that you like our app! 💜,NaT,0.277,0.0,0.723,0.3182,7,Passive,"['apps', 'fast', 'cool']",0,App Responsiveness,NaT,App Responsiveness,28.0,Others
googlePlay,NaT,Awesome experience so far. UI is flawless. Innovative ideas of various pockets and ROI caught my interest.,5,Hey Vijay! We're excited to know that you love our app! 🤩 So glad you're enjoying the Saving Pockets too! 🙌,NaT,0.506,0.0,0.494,0.9231,10,Promoter,"['awesome', 'experience', 'flawless', 'idea', 'pocket', 'caught', 'interest']",7,Competition,NaT,Competition,28.0,Slow response time
googlePlay,NaT,Awesome experience so far. UI is flawless. Innovative ideas of various pockets and ROI caught my interest.,5,Hey Vijay! We're excited to know that you love our app! 🤩 So glad you're enjoying the Saving Pockets too! 🙌,NaT,0.506,0.0,0.494,0.9231,10,Promoter,"['awesome', 'experience', 'flawless', 'idea', 'pocket', 'caught', 'interest']",7,Competition,NaT,Competition,30.0,Issues with user interface UI
googlePlay,NaT,Intuitive and User-Friendly Interface. No doubt there are further improvements to be made. Looking forward to what the digital banking scene has to offer! Suggestion to have an interface/section for users to offer feedback & suggestions for potential pain points/improvements.,5,Hey Arathiel! We're glad to hear you're enjoying the intuitive and user-friendly interface! 🤩 Thanks for taking the time to leave a feedback - we strive to serve you better! 🙏,NaT,0.104,0.073,0.822,0.1032,6,Detractor,"['user', 'interface', 'doubt', 'improvement', 'digital', 'banking', 'scene', 'offer', 'suggestion', 'interface', 'section', 'user', 'offer', 'feedback', 'suggestion', 'pain', 'point', 'improvement']",9,Customer trust,NaT,Customer trust,8.0,Crashing freezing
googlePlay,NaT,"If your bank is not ready for the public, you shouldn't even shout out you are ready. Unlike Trust, you download the app and they are really to accept application sign up. Super disappointed and how to trust my fund with your organisation?",1,"Hi Hendri, we are excited to have you on board. We're inviting customers progressively to make sure that everything is well built for the best experience possible. For now, download the app and register your interest. We will let you know when we’re ready for you!",NaT,0.278,0.091,0.631,0.8926,10,Promoter,"['bank', 'public', 'shout', 'trust', 'download', 'accept', 'application', 'sign', 'super', 'trust', 'fund', 'organisation']",2,Customer Services,NaT,Customer Services,33.0,Digital savings bank account issues
googlePlay,NaT,Totally absurd and redundant feature that FORCES me to setup a PASSWORD FOR MY PHONE!!! The same kind autocracy and authoritarianism they force down the throat of their delivery riders. I've got at least 3 other banking apps by major banks. NONE.. I repeat .. NONE forces me to modify my phone settings to accommodate them. I'm steering away from this app.,1,"Hi Robbie, we hear you on this. To keep your account safe, we do not provide access to devices that are not passcode protected. Please set up a passcode on your device, and let’s keep all our information secure! Rest assured that we will continue to strive to further improve the app. Thank you for the feedback. 🙏",NaT,0.066,0.0,0.934,0.6458,9,Promoter,"['absurd', 'redundant', 'feature', 'force', 'setup', 'password', 'phone', 'kind', 'autocracy', 'authoritarianism', 'force', 'throat', 'delivery', 'rider', 'banking', 'apps', 'bank', 'none', 'repeat', 'none', 'force', 'modify', 'phone', 'accommodate']",3,Services & Products,NaT,Services & Products,18.0,Redundant features
googlePlay,NaT,Hi please take note your app shouldn't be detecting whether if my phone has a pin number or not. This is a red flag on your digital banking system. No other bank is doing this including Trust Bank who is your competitor and they are doing better than you. Btw do not insult Singtel share holders like me.,1,"Hi Sanjay, we hear you on this. To keep your account safe, we do not provide access to devices that are not passcode protected. Please set up a passcode on your device, and let’s keep all our information secure! Rest assured that we will continue to strive to further improve the app. Thank you for the feedback. 🙏
",NaT,0.217,0.059,0.724,0.8724,10,Promoter,"['please', 'note', 'phone', 'number', 'flag', 'digital', 'banking', 'system', 'bank', 'trust', 'bank', 'competitor', 'insult', 'singtel', 'share', 'holder']",4,User Interface,NaT,User Interface,13.0,Compatibility issues
googlePlay,NaT,They shouldn't launch the app if it is not ready. Super misleading news published on Aug 31.,1,"Hi Frank, we're inviting customers progressively to make sure that everything is well built for the best experience possible. For now, download the app and register your interest. We will let you know when we’re ready for you! 🙏",NaT,0.105,0.244,0.651,-0.4585,2,Detractor,"['launch', 'super', 'news']",2,Customer Services,NaT,Customer Services,34.0,Digital savings bank account issues
googlePlay,NaT,digital bank app does not work when it already goes live.....are u still doing UAT?,1,"We would love to have you onboard, Amoy! 💜 Signing up with GXS is currently by invite only. We're opening up access progressively to make sure that everything is built well. Stay tuned to our website or social channels for the latest updates! 🙏",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['digital', 'bank', 'work']",8,Safety,NaT,Safety,2.0,Difficulty opening app
